,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,volde,08092016_volde,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,volde,08092016_volde,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2,volde,08092016_volde,2.0,1.0,2.0,1.0,0.0,0.0,1.0
3,volde,08092016_volde,3.0,2.0,3.0,1.0,0.0,0.0,1.0
4,volde,08092016_volde,4.0,3.0,4.0,1.0,0.0,0.0,0.0
5,volde,08092016_volde,5.0,4.0,-1.0,0.0,1.0,1.0,1.0
6,volde,08092016_volde,6.0,1.0,1.0,0.0,0.0,1.0,1.0
7,volde,08092016_volde,7.0,2.0,2.0,0.0,0.0,1.0,1.0
8,volde,08092016_volde,8.0,3.0,3.0,0.0,0.0,1.0,1.0
9,volde,08092016_volde,9.0,4.0,4.0,0.0,0.0,1.0,1.0
10,volde,08092016_volde,10.0,5.0,5.0,0.0,0.0,1.0,1.0
11,volde,08092016_volde,11.0,6.0,6.0,0.0,0.0,1.0,1.0
12,volde,08092016_volde,12.0,7.0,7.0,0.0,0.0,1.0,1.0
13,volde,08092016_volde,13.0,8.0,8.0,0.0,0.0,1.0,1.0
14,volde,08092016_volde,14.0,9.0,9.0,0.0,0.0,1.0,1.0
15,volde,08092016_volde,15.0,10.0,10.0,0.0,0.0,1.0,1.0
16,volde,08092016_volde,16.0,11.0,11.0,0.0,0.0,1.0,1.0
17,volde,08092016_volde,17.0,12.0,12.0,0.0,0.0,1.0,1.0
18,volde,08092016_volde,18.0,13.0,13.0,0.0,0.0,1.0,1.0
19,volde,08092016_volde,19.0,14.0,14.0,0.0,0.0,1.0,1.0
20,volde,08092016_volde,20.0,15.0,15.0,0.0,0.0,1.0,1.0
21,volde,08092016_volde,21.0,16.0,16.0,0.0,0.0,1.0,1.0
22,volde,08092016_volde,22.0,17.0,17.0,0.0,0.0,1.0,1.0
23,volde,08092016_volde,23.0,18.0,18.0,0.0,0.0,1.0,1.0
24,volde,08092016_volde,24.0,19.0,19.0,0.0,0.0,1.0,1.0
25,volde,08092016_volde,25.0,20.0,20.0,0.0,0.0,1.0,1.0
26,volde,08092016_volde,26.0,21.0,21.0,0.0,0.0,1.0,1.0
27,volde,08092016_volde,27.0,22.0,22.0,0.0,0.0,1.0,1.0
28,volde,08092016_volde,28.0,23.0,23.0,0.0,0.0,1.0,1.0
29,volde,08092016_volde,29.0,24.0,24.0,0.0,0.0,1.0,1.0
30,volde,08092016_volde,30.0,25.0,25.0,0.0,0.0,1.0,1.0
31,volde,08092016_volde,31.0,26.0,26.0,0.0,0.0,1.0,1.0
32,volde,08092016_volde,32.0,27.0,27.0,0.0,0.0,1.0,1.0
33,volde,08092016_volde,33.0,28.0,28.0,0.0,0.0,1.0,1.0
34,volde,08092016_volde,34.0,29.0,29.0,0.0,0.0,1.0,1.0
35,volde,08092016_volde,35.0,30.0,30.0,0.0,0.0,1.0,1.0
36,volde,08092016_volde,36.0,31.0,31.0,0.0,0.0,1.0,0.0
37,volde,08092016_volde,37.0,32.0,-1.0,0.0,0.0,1.0,1.0
38,volde,08092016_volde,38.0,33.0,1.0,0.0,0.0,1.0,0.0
39,volde,08092016_volde,39.0,34.0,-1.0,0.0,0.0,1.0,1.0
40,volde,08092016_volde,40.0,35.0,1.0,0.0,0.0,1.0,1.0
41,volde,08092016_volde,41.0,36.0,2.0,0.0,0.0,1.0,1.0
42,volde,08092016_volde,42.0,37.0,3.0,0.0,0.0,1.0,0.0
43,volde,08092016_volde,43.0,38.0,-1.0,0.0,0.0,1.0,1.0
44,volde,08092016_volde,44.0,39.0,1.0,0.0,0.0,1.0,1.0
45,volde,08092016_volde,0.0,40.0,2.0,0.0,0.0,1.0,1.0
46,volde,08092016_volde,1.0,41.0,3.0,0.0,0.0,1.0,1.0
47,volde,08092016_volde,2.0,42.0,4.0,0.0,0.0,1.0,1.0
48,volde,08092016_volde,3.0,43.0,5.0,0.0,0.0,1.0,1.0
49,volde,08092016_volde,4.0,44.0,6.0,1.0,1.0,0.0,1.0
50,volde,08092016_volde,5.0,1.0,7.0,1.0,0.0,0.0,0.0
51,volde,08092016_volde,6.0,2.0,-1.0,1.0,0.0,0.0,1.0
52,volde,08092016_volde,7.0,3.0,1.0,1.0,0.0,0.0,0.0
53,volde,08092016_volde,8.0,4.0,-1.0,1.0,0.0,0.0,0.0
54,volde,08092016_volde,9.0,5.0,-2.0,1.0,0.0,0.0,1.0
55,volde,08092016_volde,10.0,6.0,1.0,1.0,0.0,0.0,0.0
56,volde,08092016_volde,11.0,7.0,-1.0,0.0,1.0,1.0,0.0
57,volde,08092016_volde,12.0,1.0,-2.0,1.0,1.0,0.0,0.0
58,volde,08092016_volde,13.0,1.0,-3.0,1.0,0.0,0.0,0.0
59,volde,08092016_volde,14.0,2.0,-4.0,1.0,0.0,0.0,1.0
60,volde,08092016_volde,15.0,3.0,1.0,0.0,1.0,1.0,1.0
61,volde,08092016_volde,16.0,1.0,2.0,0.0,0.0,1.0,1.0
62,volde,08092016_volde,17.0,2.0,3.0,0.0,0.0,1.0,1.0
63,volde,08092016_volde,18.0,3.0,4.0,1.0,1.0,0.0,0.0
64,volde,08092016_volde,19.0,1.0,-1.0,0.0,1.0,1.0,1.0
65,volde,08092016_volde,20.0,1.0,1.0,0.0,0.0,1.0,0.0
66,volde,08092016_volde,21.0,2.0,-1.0,0.0,0.0,1.0,0.0
67,volde,08092016_volde,22.0,3.0,-2.0,0.0,0.0,1.0,1.0
68,volde,08092016_volde,23.0,4.0,1.0,0.0,0.0,1.0,1.0
69,volde,08092016_volde,24.0,5.0,2.0,0.0,0.0,1.0,1.0
