,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,sprout,08152016_sprout,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,sprout,08152016_sprout,1.0,1.0,-1.0,1.0,0.0,0.0,1.0
2,sprout,08152016_sprout,2.0,2.0,1.0,1.0,0.0,0.0,0.0
3,sprout,08152016_sprout,3.0,3.0,-1.0,1.0,0.0,0.0,0.0
4,sprout,08152016_sprout,4.0,4.0,-2.0,1.0,0.0,0.0,1.0
5,sprout,08152016_sprout,5.0,5.0,1.0,1.0,0.0,0.0,0.0
6,sprout,08152016_sprout,6.0,6.0,-1.0,1.0,0.0,0.0,1.0
7,sprout,08152016_sprout,7.0,7.0,1.0,1.0,0.0,0.0,1.0
8,sprout,08152016_sprout,8.0,8.0,2.0,1.0,0.0,0.0,1.0
9,sprout,08152016_sprout,9.0,9.0,3.0,1.0,0.0,0.0,1.0
10,sprout,08152016_sprout,10.0,10.0,4.0,1.0,0.0,0.0,1.0
11,sprout,08152016_sprout,11.0,11.0,5.0,1.0,0.0,0.0,1.0
12,sprout,08152016_sprout,12.0,12.0,6.0,1.0,0.0,0.0,0.0
13,sprout,08152016_sprout,13.0,13.0,-1.0,1.0,0.0,0.0,1.0
14,sprout,08152016_sprout,14.0,14.0,1.0,1.0,0.0,0.0,1.0
15,sprout,08152016_sprout,15.0,15.0,2.0,1.0,0.0,0.0,1.0
16,sprout,08152016_sprout,16.0,16.0,3.0,1.0,0.0,0.0,1.0
17,sprout,08152016_sprout,17.0,17.0,4.0,1.0,0.0,0.0,0.0
18,sprout,08152016_sprout,18.0,18.0,-1.0,0.0,1.0,0.0,0.0
19,sprout,08152016_sprout,19.0,1.0,-2.0,0.0,0.0,0.0,1.0
20,sprout,08152016_sprout,20.0,2.0,1.0,0.0,0.0,0.0,1.0
21,sprout,08152016_sprout,21.0,3.0,2.0,0.0,0.0,0.0,1.0
22,sprout,08152016_sprout,22.0,4.0,3.0,0.0,0.0,0.0,1.0
23,sprout,08152016_sprout,23.0,5.0,4.0,1.0,1.0,0.0,1.0
24,sprout,08152016_sprout,24.0,1.0,5.0,1.0,0.0,0.0,1.0
25,sprout,08152016_sprout,25.0,2.0,6.0,1.0,0.0,0.0,1.0
26,sprout,08152016_sprout,26.0,3.0,7.0,1.0,0.0,0.0,0.0
27,sprout,08152016_sprout,27.0,4.0,-1.0,1.0,0.0,0.0,1.0
28,sprout,08152016_sprout,28.0,5.0,1.0,1.0,0.0,0.0,1.0
29,sprout,08152016_sprout,29.0,6.0,2.0,1.0,0.0,0.0,0.0
30,sprout,08152016_sprout,30.0,7.0,-1.0,0.0,1.0,0.0,1.0
31,sprout,08152016_sprout,31.0,1.0,1.0,0.0,0.0,0.0,1.0
32,sprout,08152016_sprout,32.0,2.0,2.0,0.0,0.0,0.0,1.0
33,sprout,08152016_sprout,33.0,3.0,3.0,0.0,0.0,0.0,1.0
34,sprout,08152016_sprout,34.0,4.0,4.0,0.0,0.0,0.0,0.0
35,sprout,08152016_sprout,35.0,5.0,-1.0,0.0,0.0,0.0,0.0
36,sprout,08152016_sprout,36.0,6.0,-2.0,0.0,0.0,0.0,0.0
37,sprout,08152016_sprout,37.0,7.0,-3.0,1.0,1.0,0.0,1.0
38,sprout,08152016_sprout,38.0,1.0,1.0,1.0,0.0,0.0,1.0
39,sprout,08152016_sprout,39.0,2.0,2.0,1.0,0.0,0.0,1.0
40,sprout,08152016_sprout,40.0,3.0,3.0,1.0,0.0,0.0,1.0
41,sprout,08152016_sprout,41.0,4.0,4.0,1.0,0.0,0.0,1.0
42,sprout,08152016_sprout,42.0,5.0,5.0,1.0,0.0,0.0,0.0
43,sprout,08152016_sprout,43.0,6.0,-1.0,1.0,0.0,0.0,1.0
44,sprout,08152016_sprout,44.0,7.0,1.0,1.0,0.0,0.0,0.0
45,sprout,08152016_sprout,45.0,8.0,-1.0,1.0,0.0,0.0,1.0
46,sprout,08152016_sprout,46.0,9.0,1.0,1.0,0.0,0.0,0.0
47,sprout,08152016_sprout,47.0,10.0,-1.0,1.0,0.0,0.0,1.0
48,sprout,08152016_sprout,48.0,11.0,1.0,1.0,0.0,0.0,1.0
49,sprout,08152016_sprout,49.0,12.0,2.0,1.0,0.0,0.0,1.0
50,sprout,08152016_sprout,50.0,13.0,3.0,1.0,0.0,0.0,1.0
51,sprout,08152016_sprout,51.0,14.0,4.0,0.0,1.0,0.0,1.0
52,sprout,08152016_sprout,52.0,1.0,5.0,0.0,0.0,0.0,1.0
53,sprout,08152016_sprout,53.0,2.0,6.0,0.0,0.0,0.0,1.0
54,sprout,08152016_sprout,54.0,3.0,7.0,0.0,0.0,0.0,1.0
55,sprout,08152016_sprout,55.0,4.0,8.0,0.0,0.0,0.0,1.0
56,sprout,08152016_sprout,56.0,5.0,9.0,0.0,0.0,0.0,0.0
57,sprout,08152016_sprout,57.0,6.0,-1.0,0.0,0.0,0.0,1.0
58,sprout,08152016_sprout,58.0,7.0,1.0,0.0,0.0,0.0,1.0
59,sprout,08152016_sprout,59.0,8.0,2.0,0.0,0.0,0.0,1.0
60,sprout,08152016_sprout,60.0,9.0,3.0,0.0,0.0,0.0,0.0
61,sprout,08152016_sprout,61.0,10.0,-1.0,0.0,0.0,0.0,1.0
62,sprout,08152016_sprout,62.0,11.0,1.0,0.0,0.0,0.0,1.0
63,sprout,08152016_sprout,63.0,12.0,2.0,0.0,0.0,0.0,1.0
64,sprout,08152016_sprout,64.0,13.0,3.0,0.0,0.0,0.0,0.0
65,sprout,08152016_sprout,65.0,14.0,-1.0,0.0,0.0,0.0,1.0
66,sprout,08152016_sprout,66.0,15.0,1.0,0.0,0.0,0.0,1.0
67,sprout,08152016_sprout,67.0,16.0,2.0,0.0,0.0,0.0,1.0
68,sprout,08152016_sprout,68.0,17.0,3.0,0.0,0.0,0.0,0.0
